adapter_id,role,acc,mean_cos,module,layer,signed
a0cfd6fb,typical_high,0.945,0.7971897190642279,down,0,0.00981286449223262
a0cfd6fb,typical_high,0.945,0.7971897190642279,down,1,0.018083953155382915
a0cfd6fb,typical_high,0.945,0.7971897190642279,down,2,0.016105538467854785
a0cfd6fb,typical_high,0.945,0.7971897190642279,down,3,0.015861152459820005
a0cfd6fb,typical_high,0.945,0.7971897190642279,down,4,0.02104446563998863
a0cfd6fb,typical_high,0.945,0.7971897190642279,down,5,0.022683915245579556
a0cfd6fb,typical_high,0.945,0.7971897190642279,down,6,0.024540108679502737
a0cfd6fb,typical_high,0.945,0.7971897190642279,down,7,0.021314266665285686
a0cfd6fb,typical_high,0.945,0.7971897190642279,down,8,0.017315194242655707
a0cfd6fb,typical_high,0.945,0.7971897190642279,down,9,0.017977741048468943
a0cfd6fb,typical_high,0.945,0.7971897190642279,down,10,0.020673950362834148
a0cfd6fb,typical_high,0.945,0.7971897190642279,down,11,0.021593442482753744
a0cfd6fb,typical_high,0.945,0.7971897190642279,down,12,0.019546295845429995
a0cfd6fb,typical_high,0.945,0.7971897190642279,down,13,0.022619020160504988
a0cfd6fb,typical_high,0.945,0.7971897190642279,down,14,0.02248472305109317
a0cfd6fb,typical_high,0.945,0.7971897190642279,down,15,0.024406105003095035
88a7c2a4,typical_high,0.937,0.7941795948793724,Q,0,0.0010847137218661373
88a7c2a4,typical_high,0.937,0.7941795948793724,Q,1,0.0016927379884918992
88a7c2a4,typical_high,0.937,0.7941795948793724,Q,2,-0.0002762289168458665
88a7c2a4,typical_high,0.937,0.7941795948793724,Q,3,-0.0005765046889791847
88a7c2a4,typical_high,0.937,0.7941795948793724,Q,4,0.0034612535233691233
88a7c2a4,typical_high,0.937,0.7941795948793724,Q,5,0.0017363184124405961
88a7c2a4,typical_high,0.937,0.7941795948793724,Q,6,0.006001167785882444
88a7c2a4,typical_high,0.937,0.7941795948793724,Q,7,0.009785153078269104
88a7c2a4,typical_high,0.937,0.7941795948793724,Q,8,0.011905559546562472
88a7c2a4,typical_high,0.937,0.7941795948793724,Q,9,0.012169308706234006
88a7c2a4,typical_high,0.937,0.7941795948793724,Q,10,0.00628666090904062
88a7c2a4,typical_high,0.937,0.7941795948793724,Q,11,0.013324675801072772
88a7c2a4,typical_high,0.937,0.7941795948793724,Q,12,0.015751972260773073
88a7c2a4,typical_high,0.937,0.7941795948793724,Q,13,0.014061778585926277
88a7c2a4,typical_high,0.937,0.7941795948793724,Q,14,0.018451346430083504
88a7c2a4,typical_high,0.937,0.7941795948793724,Q,15,0.013348646406484477
88a7c2a4,typical_high,0.937,0.7941795948793724,K,0,0.002926264204461404
88a7c2a4,typical_high,0.937,0.7941795948793724,K,1,0.001516616921435343
88a7c2a4,typical_high,0.937,0.7941795948793724,K,2,0.0014300756070610987
88a7c2a4,typical_high,0.937,0.7941795948793724,K,3,0.0010789296125039982
88a7c2a4,typical_high,0.937,0.7941795948793724,K,4,0.0027095087098132353
88a7c2a4,typical_high,0.937,0.7941795948793724,K,5,-0.0003693776051250097
88a7c2a4,typical_high,0.937,0.7941795948793724,K,6,0.00016109163527744386
88a7c2a4,typical_high,0.937,0.7941795948793724,K,7,0.00787283097793079
88a7c2a4,typical_high,0.937,0.7941795948793724,K,8,0.004245407012035685
88a7c2a4,typical_high,0.937,0.7941795948793724,K,9,0.0019295592245498483
88a7c2a4,typical_high,0.937,0.7941795948793724,K,10,0.002952160377844848
88a7c2a4,typical_high,0.937,0.7941795948793724,K,11,0.008373403829295967
88a7c2a4,typical_high,0.937,0.7941795948793724,K,12,0.0035748080688335904
88a7c2a4,typical_high,0.937,0.7941795948793724,K,13,0.0036990304946016295
88a7c2a4,typical_high,0.937,0.7941795948793724,K,14,0.007033545130070706
88a7c2a4,typical_high,0.937,0.7941795948793724,K,15,0.008255800084583598
88a7c2a4,typical_high,0.937,0.7941795948793724,V,0,0.001196755898632773
88a7c2a4,typical_high,0.937,0.7941795948793724,V,1,0.0016379736114231491
88a7c2a4,typical_high,0.937,0.7941795948793724,V,2,0.00155522896778848
88a7c2a4,typical_high,0.937,0.7941795948793724,V,3,0.0026178470909599127
88a7c2a4,typical_high,0.937,0.7941795948793724,V,4,0.0050791969509873525
88a7c2a4,typical_high,0.937,0.7941795948793724,V,5,0.002895499602232121
88a7c2a4,typical_high,0.937,0.7941795948793724,V,6,0.0011825810005916537
88a7c2a4,typical_high,0.937,0.7941795948793724,V,7,0.00004091632092695363
88a7c2a4,typical_high,0.937,0.7941795948793724,V,8,0.0024850211232205766
88a7c2a4,typical_high,0.937,0.7941795948793724,V,9,0.002942330699283957
88a7c2a4,typical_high,0.937,0.7941795948793724,V,10,0.0024422358760602947
88a7c2a4,typical_high,0.937,0.7941795948793724,V,11,0.0061727141568894695
88a7c2a4,typical_high,0.937,0.7941795948793724,V,12,0.00894885374691512
88a7c2a4,typical_high,0.937,0.7941795948793724,V,13,0.007340787066766552
88a7c2a4,typical_high,0.937,0.7941795948793724,V,14,0.00881954709029742
88a7c2a4,typical_high,0.937,0.7941795948793724,V,15,0.008368891314148641
88a7c2a4,typical_high,0.937,0.7941795948793724,O,0,0.004218713475836466
88a7c2a4,typical_high,0.937,0.7941795948793724,O,1,0.0034888993040738114
88a7c2a4,typical_high,0.937,0.7941795948793724,O,2,-0.0005502583118186521
88a7c2a4,typical_high,0.937,0.7941795948793724,O,3,0.0020809400228358754
88a7c2a4,typical_high,0.937,0.7941795948793724,O,4,0.0033815432559549663
88a7c2a4,typical_high,0.937,0.7941795948793724,O,5,0.004727468123974177
88a7c2a4,typical_high,0.937,0.7941795948793724,O,6,0.010808966550030163
88a7c2a4,typical_high,0.937,0.7941795948793724,O,7,0.006622002907676006
88a7c2a4,typical_high,0.937,0.7941795948793724,O,8,0.0022534296906542295
88a7c2a4,typical_high,0.937,0.7941795948793724,O,9,0.0042716374184266215
88a7c2a4,typical_high,0.937,0.7941795948793724,O,10,0.008367795849153481
88a7c2a4,typical_high,0.937,0.7941795948793724,O,11,0.010405925681510553
88a7c2a4,typical_high,0.937,0.7941795948793724,O,12,0.008379258929153366
88a7c2a4,typical_high,0.937,0.7941795948793724,O,13,0.008307376241873499
88a7c2a4,typical_high,0.937,0.7941795948793724,O,14,0.012323498954174283
88a7c2a4,typical_high,0.937,0.7941795948793724,O,15,0.013164730796688673
88a7c2a4,typical_high,0.937,0.7941795948793724,gate,0,0.00437928874652016
88a7c2a4,typical_high,0.937,0.7941795948793724,gate,1,0.004103198418533793
88a7c2a4,typical_high,0.937,0.7941795948793724,gate,2,0.003837059069383031
88a7c2a4,typical_high,0.937,0.7941795948793724,gate,3,0.00836585818376534
88a7c2a4,typical_high,0.937,0.7941795948793724,gate,4,0.007584482673792081
88a7c2a4,typical_high,0.937,0.7941795948793724,gate,5,0.010205427451722926
88a7c2a4,typical_high,0.937,0.7941795948793724,gate,6,0.012317396401840597
88a7c2a4,typical_high,0.937,0.7941795948793724,gate,7,0.010210566412752087
88a7c2a4,typical_high,0.937,0.7941795948793724,gate,8,0.01220305521485443
88a7c2a4,typical_high,0.937,0.7941795948793724,gate,9,0.004429862114648131
88a7c2a4,typical_high,0.937,0.7941795948793724,gate,10,0.010358104285160152
88a7c2a4,typical_high,0.937,0.7941795948793724,gate,11,0.014227466269858269
88a7c2a4,typical_high,0.937,0.7941795948793724,gate,12,0.010785201845123993
88a7c2a4,typical_high,0.937,0.7941795948793724,gate,13,0.012255051028716935
88a7c2a4,typical_high,0.937,0.7941795948793724,gate,14,0.012086006621188972
88a7c2a4,typical_high,0.937,0.7941795948793724,gate,15,0.01491031008004029
88a7c2a4,typical_high,0.937,0.7941795948793724,up,0,0.002233215010846834
88a7c2a4,typical_high,0.937,0.7941795948793724,up,1,0.003829337812135236
88a7c2a4,typical_high,0.937,0.7941795948793724,up,2,0.00353168327410458
88a7c2a4,typical_high,0.937,0.7941795948793724,up,3,0.007898871322367995
88a7c2a4,typical_high,0.937,0.7941795948793724,up,4,0.006811683031060056
88a7c2a4,typical_high,0.937,0.7941795948793724,up,5,0.010056764486307657
88a7c2a4,typical_high,0.937,0.7941795948793724,up,6,0.010016722140335332
88a7c2a4,typical_high,0.937,0.7941795948793724,up,7,0.009625095576893727
88a7c2a4,typical_high,0.937,0.7941795948793724,up,8,0.012671193581809348
88a7c2a4,typical_high,0.937,0.7941795948793724,up,9,0.0191558030746819
88a7c2a4,typical_high,0.937,0.7941795948793724,up,10,0.007364513406116657
88a7c2a4,typical_high,0.937,0.7941795948793724,up,11,0.01603462639945974
88a7c2a4,typical_high,0.937,0.7941795948793724,up,12,0.01798877005290933
88a7c2a4,typical_high,0.937,0.7941795948793724,up,13,0.01914419688023372
88a7c2a4,typical_high,0.937,0.7941795948793724,up,14,0.016133735028688534
88a7c2a4,typical_high,0.937,0.7941795948793724,up,15,0.012501282188054574
88a7c2a4,typical_high,0.937,0.7941795948793724,down,0,0.005243932405790019
88a7c2a4,typical_high,0.937,0.7941795948793724,down,1,0.019331956342966805
88a7c2a4,typical_high,0.937,0.7941795948793724,down,2,0.017088422119059032
88a7c2a4,typical_high,0.937,0.7941795948793724,down,3,0.018061357885272855
88a7c2a4,typical_high,0.937,0.7941795948793724,down,4,0.019581424525625835
88a7c2a4,typical_high,0.937,0.7941795948793724,down,5,0.02333416348596984
88a7c2a4,typical_high,0.937,0.7941795948793724,down,6,0.025930205292922892
88a7c2a4,typical_high,0.937,0.7941795948793724,down,7,0.02292113047269595
88a7c2a4,typical_high,0.937,0.7941795948793724,down,8,0.01897891297176102
88a7c2a4,typical_high,0.937,0.7941795948793724,down,9,0.01897862865098432
88a7c2a4,typical_high,0.937,0.7941795948793724,down,10,0.021977661915116187
88a7c2a4,typical_high,0.937,0.7941795948793724,down,11,0.02120779613619561
88a7c2a4,typical_high,0.937,0.7941795948793724,down,12,0.019139050373723876
88a7c2a4,typical_high,0.937,0.7941795948793724,down,13,0.02366851090800992
88a7c2a4,typical_high,0.937,0.7941795948793724,down,14,0.021176226657189545
88a7c2a4,typical_high,0.937,0.7941795948793724,down,15,0.02247262869423139
e5050532,distinctive_low,0.5535,0.18338295870849772,Q,0,0.0038210134714518063
e5050532,distinctive_low,0.5535,0.18338295870849772,Q,1,0.03136484805509099
e5050532,distinctive_low,0.5535,0.18338295870849772,Q,2,0.019769526689287886
e5050532,distinctive_low,0.5535,0.18338295870849772,Q,3,-0.003142898255646287
e5050532,distinctive_low,0.5535,0.18338295870849772,Q,4,0.00004789223021361977
e5050532,distinctive_low,0.5535,0.18338295870849772,Q,5,0.0246485439688513
e5050532,distinctive_low,0.5535,0.18338295870849772,Q,6,0.023214002292661462
e5050532,distinctive_low,0.5535,0.18338295870849772,Q,7,-0.06937048444206084
e5050532,distinctive_low,0.5535,0.18338295870849772,Q,8,-0.08623921844719007
e5050532,distinctive_low,0.5535,0.18338295870849772,Q,9,-0.06043346813385142
e5050532,distinctive_low,0.5535,0.18338295870849772,Q,10,0.05980330197780859
e5050532,distinctive_low,0.5535,0.18338295870849772,Q,11,0.08582911629855516
e5050532,distinctive_low,0.5535,0.18338295870849772,Q,12,0.16137937282474013
e5050532,distinctive_low,0.5535,0.18338295870849772,Q,13,0.14400088597358263
e5050532,distinctive_low,0.5535,0.18338295870849772,Q,14,0.13526697419547418
e5050532,distinctive_low,0.5535,0.18338295870849772,Q,15,0.17818683450241224
e5050532,distinctive_low,0.5535,0.18338295870849772,K,0,0.01759953622422472
e5050532,distinctive_low,0.5535,0.18338295870849772,K,1,0.008838435405778
e5050532,distinctive_low,0.5535,0.18338295870849772,K,2,-0.02397499702692585
